label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
a3-r2-rect,true,auto,sona,euclidean,false,0,0,0,Rectangle,true,0,1000,0,1,2,499,501,0.52,0.511,0.501,2,0,,15
a3-r2-rect,true,auto,sona,euclidean,false,1,0,0,Rectangle,true,1,1000,1,1,3,585,415,0.523,0.478,0.415,4,1,13.6,15
a3-r2-rect,true,auto,sona,euclidean,false,2,0,1,Rectangle,true,2,1000,1,1,3,616,384,0.514,0.453,0.384,4,1,12,15
a3-r2-rect,true,auto,sona,euclidean,false,3,0,2,Rectangle,true,3,1000,1,1,3,648,352,0.502,0.418,0.352,5,1,10,15
a3-r2-rect,true,auto,sona,euclidean,false,4,0,3,Rectangle,true,4,1000,1,1,3,660,340,0.497,0.404,0.34,4,1,11.02,15
a3-r2-rect,true,auto,sona,euclidean,false,5,0,4,Rectangle,true,5,1000,1,1,3,636,364,0.495,0.419,0.364,4,1,10.55,15
a3-r2-rect,true,auto,sona,euclidean,false,6,0,5,Rectangle,true,6,1000,1,1,3,648,352,0.5,0.4,0.352,5,1,10.05,15
a3-r2-rect,true,auto,sona,euclidean,false,7,0,6,Rectangle,true,7,1000,1,1,3,637,363,0.521,0.411,0.363,5,1,10.05,15
a3-r2-rect,true,auto,sona,euclidean,false,8,0,7,Rectangle,true,8,1000,1,1,3,644,356,0.483,0.4,0.356,4,1,10.78,15
a3-r2-rect,true,auto,sona,euclidean,false,9,0,8,Rectangle,true,9,1000,1,1,3,642,358,0.497,0.407,0.358,5,1,9.87,15
a3-r2-rect,true,auto,sona,euclidean,false,10,0,9,Rectangle,true,10,1000,1,1,3,626,374,0.507,0.423,0.374,5,1,9.93,15
a3-r2-rect,true,auto,sona,euclidean,false,11,0,10,Rectangle,true,11,1000,1,1,3,639,361,0.496,0.393,0.361,5,1,10.22,15
a3-r2-rect,true,auto,sona,euclidean,false,12,0,11,Rectangle,true,12,1000,1,1,3,614,386,0.514,0.431,0.386,4,1,9.97,15
a3-r2-rect,true,auto,sona,euclidean,false,13,0,12,Rectangle,true,13,1000,1,1,3,603,397,0.531,0.443,0.397,4,1,9.32,15
a3-r2-rect,true,auto,sona,euclidean,false,14,0,13,Rectangle,true,14,1000,1,1,3,647,353,0.482,0.393,0.353,5,1,10.05,15
a3-r2-rect,true,auto,sona,euclidean,false,15,0,14,Rectangle,true,15,1000,1,1,3,624,376,0.493,0.403,0.376,5,1,9.95,15
a3-r2-rect,true,auto,sona,euclidean,false,16,0,15,Rectangle,true,16,1000,1,1,3,622,378,0.496,0.411,0.378,4,1,10.37,15
a3-r2-rect,true,auto,sona,euclidean,false,17,0,16,Rectangle,true,17,1000,1,1,3,649,351,0.464,0.388,0.351,5,1,9.87,15
a3-r2-rect,true,auto,sona,euclidean,false,18,0,16,Rectangle,true,18,1000,1,1,3,605,395,0.505,0.422,0.395,5,1,9.87,15
a3-r2-rect,true,auto,sona,euclidean,false,19,0,17,Rectangle,true,19,1000,1,1,3,609,391,0.526,0.431,0.391,5,1,10.05,15
a3-r2-rect,true,auto,sona,euclidean,false,20,0,18,Rectangle,true,20,1000,1,1,3,616,384,0.486,0.414,0.384,5,1,9.33,15
a3-r2-rect,true,auto,sona,euclidean,false,21,0,19,Rectangle,true,21,1000,1,1,3,630,370,0.494,0.398,0.37,4,1,10.6,15
a3-r2-rect,true,auto,sona,euclidean,false,22,0,20,Rectangle,true,22,1000,1,1,3,614,386,0.495,0.405,0.386,5,1,9.58,15
a3-r2-rect,true,auto,sona,euclidean,false,23,0,20,Rectangle,true,23,1000,1,1,3,621,379,0.487,0.404,0.379,5,1,9.85,15
a3-r2-rect,true,auto,sona,euclidean,false,24,0,21,Rectangle,true,24,1000,1,1,3,624,376,0.487,0.408,0.376,4,1,10.52,15
a3-r2-rect,true,auto,sona,euclidean,false,25,0,22,Rectangle,true,25,1000,1,1,3,644,356,0.472,0.388,0.356,5,1,9.68,15
a3-r2-rect,true,auto,sona,euclidean,false,26,0,22,Rectangle,true,26,1000,1,1,3,613,387,0.513,0.41,0.387,5,1,9.83,15
a3-r2-rect,true,auto,sona,euclidean,false,27,0,23,Rectangle,true,27,1000,1,1,3,625,375,0.503,0.409,0.375,5,1,9.82,15
a3-r2-rect,true,auto,sona,euclidean,false,28,0,24,Rectangle,true,28,1000,1,1,3,605,395,0.508,0.428,0.395,4,1,10.27,15
a3-r2-rect,true,auto,sona,euclidean,false,29,0,25,Rectangle,true,29,1000,1,1,3,649,351,0.46,0.379,0.351,5,1,9.65,15
