label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
a3-r1-rect,true,auto,sona,euclidean,false,0,0,0,Rectangle,true,0,1000,0,1,1,507,493,0.513,0.5,0.493,1,0,,15
a3-r1-rect,true,auto,sona,euclidean,false,1,0,0,Rectangle,true,1,1000,1,1,1,749,251,0.263,0.255,0.251,1,0,,15
a3-r1-rect,true,auto,sona,euclidean,false,2,0,1,Rectangle,true,2,1000,1,1,1,718,282,0.293,0.284,0.282,1,0,,15
a3-r1-rect,true,auto,sona,euclidean,false,3,0,2,Rectangle,true,3,1000,1,1,2,734,266,0.28,0.268,0.266,2,0,,15
a3-r1-rect,true,auto,sona,euclidean,false,4,0,3,Rectangle,true,4,1000,1,1,3,700,300,0.344,0.314,0.3,4,1,14.98,15
a3-r1-rect,true,auto,sona,euclidean,false,5,0,4,Rectangle,true,5,1000,1,1,3,630,370,0.401,0.381,0.37,4,1,14.77,15
a3-r1-rect,true,auto,sona,euclidean,false,6,0,5,Rectangle,true,6,1000,1,1,3,608,392,0.423,0.396,0.392,4,1,14.77,15
a3-r1-rect,true,auto,sona,euclidean,false,7,0,6,Rectangle,true,7,1000,1,1,3,574,426,0.482,0.44,0.426,3,0,,15
a3-r1-rect,true,auto,sona,euclidean,false,8,0,7,Rectangle,true,8,1000,1,1,3,585,415,0.474,0.433,0.415,4,1,13.7,15
a3-r1-rect,true,auto,sona,euclidean,false,9,0,8,Rectangle,true,9,1000,0,1,3,551,449,0.503,0.467,0.449,4,1,14.77,15
a3-r1-rect,true,auto,sona,euclidean,false,10,0,9,Rectangle,true,10,1000,0,1,3,534,466,0.498,0.478,0.466,4,1,14.73,15
a3-r1-rect,true,auto,sona,euclidean,false,11,0,10,Rectangle,true,11,1000,0,1,3,538,462,0.509,0.481,0.462,4,1,13.68,15
a3-r1-rect,true,auto,sona,euclidean,false,12,0,11,Rectangle,true,12,1000,0,1,3,477,523,0.582,0.544,0.523,4,1,13.37,15
a3-r1-rect,true,auto,sona,euclidean,false,13,0,12,Rectangle,true,13,1000,0,1,3,438,562,0.631,0.582,0.562,4,1,14.77,15
a3-r1-rect,true,auto,sona,euclidean,false,14,0,13,Rectangle,true,14,1000,0,1,3,446,554,0.614,0.575,0.554,4,1,14.93,15
a3-r1-rect,true,auto,sona,euclidean,false,15,0,14,Rectangle,true,15,1000,0,1,3,429,571,0.622,0.589,0.571,4,1,13.43,15
a3-r1-rect,true,auto,sona,euclidean,false,16,0,15,Rectangle,true,16,1000,0,1,3,435,565,0.608,0.574,0.565,4,1,14.77,15
a3-r1-rect,true,auto,sona,euclidean,false,17,0,16,Rectangle,true,17,1000,0,1,3,457,543,0.604,0.565,0.543,4,1,13.12,15
a3-r1-rect,true,auto,sona,euclidean,false,18,0,17,Rectangle,true,18,1000,0,1,3,438,562,0.613,0.579,0.562,4,1,13.87,15
a3-r1-rect,true,auto,sona,euclidean,false,19,0,18,Rectangle,true,19,1000,0,1,3,451,549,0.618,0.579,0.549,4,1,13.33,15
a3-r1-rect,true,auto,sona,euclidean,false,20,0,19,Rectangle,true,20,1000,0,1,3,445,555,0.611,0.582,0.555,3,0,,15
a3-r1-rect,true,auto,sona,euclidean,false,21,0,19,Rectangle,true,21,1000,0,1,3,461,539,0.609,0.567,0.539,4,1,13.17,15
a3-r1-rect,true,auto,sona,euclidean,false,22,0,20,Rectangle,true,22,1000,0,1,3,461,539,0.607,0.566,0.539,4,1,14.78,15
a3-r1-rect,true,auto,sona,euclidean,false,23,0,21,Rectangle,true,23,1000,0,1,3,433,567,0.62,0.592,0.567,4,1,14.55,15
a3-r1-rect,true,auto,sona,euclidean,false,24,0,22,Rectangle,true,24,1000,0,1,3,478,522,0.595,0.551,0.522,4,1,13.38,15
a3-r1-rect,true,auto,sona,euclidean,false,25,0,23,Rectangle,true,25,1000,0,1,3,479,521,0.588,0.551,0.521,4,1,14.35,15
a3-r1-rect,true,auto,sona,euclidean,false,26,0,23,Rectangle,true,26,1000,0,1,3,461,539,0.597,0.557,0.539,4,1,13,15
a3-r1-rect,true,auto,sona,euclidean,false,27,0,23,Rectangle,true,27,1000,0,1,3,432,568,0.624,0.585,0.568,3,0,,15
a3-r1-rect,true,auto,sona,euclidean,false,28,0,24,Rectangle,true,28,1000,0,1,3,467,533,0.608,0.563,0.533,4,1,13.27,15
a3-r1-rect,true,auto,sona,euclidean,false,29,0,25,Rectangle,true,29,1000,0,1,3,455,545,0.602,0.57,0.545,4,1,13.08,15
