label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
p2-tri-rep3,true,auto,sona,euclidean,false,0,0,0,Triangle,true,0,1000,1,1,2,551,449,0.535,0.451,0.449,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,1,0,0,Triangle,true,1,1000,1,2,2,676,324,0.716,0.326,0.324,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,2,0,1,Triangle,true,2,1000,1,2,2,679,321,0.701,0.322,0.321,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,3,0,2,Triangle,true,3,1000,1,2,2,683,317,0.725,0.318,0.317,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,4,0,3,Triangle,true,4,1000,1,2,2,689,311,0.713,0.314,0.311,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,5,0,4,Triangle,true,5,1000,1,2,2,716,284,0.684,0.287,0.284,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,6,0,5,Triangle,true,6,1000,1,2,2,699,301,0.696,0.305,0.301,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,7,0,6,Triangle,true,7,1000,1,2,2,665,335,0.729,0.341,0.335,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,8,0,7,Triangle,true,8,1000,1,2,2,675,325,0.71,0.329,0.325,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,9,0,8,Triangle,true,9,1000,1,2,2,688,312,0.701,0.316,0.312,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,10,0,9,Triangle,true,10,1000,1,2,2,680,320,0.724,0.322,0.32,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,11,0,10,Triangle,true,11,1000,1,2,2,696,304,0.696,0.307,0.304,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,12,0,11,Triangle,true,12,1000,1,2,2,690,310,0.687,0.314,0.31,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,13,0,12,Triangle,true,13,1000,1,2,2,681,319,0.716,0.323,0.319,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,14,0,13,Triangle,true,14,1000,1,2,2,695,305,0.688,0.307,0.305,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,15,0,14,Triangle,true,15,1000,1,2,2,712,288,0.68,0.29,0.288,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,16,0,14,Triangle,true,16,1000,1,2,2,701,299,0.695,0.301,0.299,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,17,0,16,Triangle,true,17,1000,1,2,2,687,313,0.698,0.316,0.313,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,18,0,17,Triangle,true,18,1000,1,2,2,692,308,0.692,0.308,0.308,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,19,0,18,Triangle,true,19,1000,1,2,2,686,314,0.714,0.319,0.314,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,20,0,18,Triangle,true,20,1000,1,2,2,705,295,0.691,0.3,0.295,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,21,0,18,Triangle,true,21,1000,1,2,2,699,301,0.706,0.304,0.301,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,22,0,20,Triangle,true,22,1000,1,2,2,712,288,0.693,0.292,0.288,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,23,0,21,Triangle,true,23,1000,1,2,2,688,312,0.684,0.312,0.312,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,24,0,21,Triangle,true,24,1000,1,2,2,684,316,0.692,0.321,0.316,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,25,0,22,Triangle,true,25,1000,1,2,2,671,329,0.689,0.331,0.329,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,26,0,23,Triangle,true,26,1000,1,2,2,711,289,0.69,0.29,0.289,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,27,0,23,Triangle,true,27,1000,1,2,2,693,307,0.7,0.308,0.307,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,28,0,25,Triangle,true,28,1000,1,2,2,675,325,0.726,0.326,0.325,2,0,,15
p2-tri-rep3,true,auto,sona,euclidean,false,29,0,26,Triangle,true,29,1000,1,2,2,697,303,0.706,0.304,0.303,2,0,,15
