label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
p2-rect-rep3,true,auto,sona,euclidean,false,0,0,0,Rectangle,true,0,1000,0,1,2,492,508,0.53,0.517,0.508,2,0,,15
p2-rect-rep3,true,auto,sona,euclidean,false,1,0,0,Rectangle,true,1,1000,1,1,3,565,435,0.513,0.456,0.435,3,0,,15
p2-rect-rep3,true,auto,sona,euclidean,false,2,0,1,Rectangle,true,2,1000,1,1,3,534,466,0.55,0.494,0.466,3,0,,15
p2-rect-rep3,true,auto,sona,euclidean,false,3,0,2,Rectangle,true,3,1000,1,1,3,530,470,0.534,0.484,0.47,3,0,,15
p2-rect-rep3,true,auto,sona,euclidean,false,4,0,3,Rectangle,true,4,1000,1,1,3,487,513,0.586,0.542,0.513,4,1,13.35,15
p2-rect-rep3,true,auto,sona,euclidean,false,5,0,4,Rectangle,true,5,1000,1,1,3,538,462,0.529,0.483,0.462,4,1,12.15,15
p2-rect-rep3,true,auto,sona,euclidean,false,6,0,5,Rectangle,true,6,1000,1,1,3,534,466,0.539,0.491,0.466,4,1,11.08,15
p2-rect-rep3,true,auto,sona,euclidean,false,7,0,6,Rectangle,true,7,1000,1,1,3,545,455,0.555,0.484,0.455,5,1,10.12,15
p2-rect-rep3,true,auto,sona,euclidean,false,8,0,7,Rectangle,true,8,1000,1,1,3,552,448,0.552,0.478,0.448,5,1,10.18,15
p2-rect-rep3,true,auto,sona,euclidean,false,9,0,8,Rectangle,true,9,1000,1,1,3,552,448,0.521,0.467,0.448,5,1,10.23,15
p2-rect-rep3,true,auto,sona,euclidean,false,10,0,9,Rectangle,true,10,1000,1,1,3,555,445,0.53,0.461,0.445,5,1,10.22,15
p2-rect-rep3,true,auto,sona,euclidean,false,11,0,10,Rectangle,true,11,1000,1,1,3,558,442,0.504,0.455,0.442,5,1,10.22,15
p2-rect-rep3,true,auto,sona,euclidean,false,12,0,11,Rectangle,true,12,1000,1,1,3,569,431,0.504,0.437,0.431,4,1,10.58,15
p2-rect-rep3,true,auto,sona,euclidean,false,13,0,12,Rectangle,true,13,1000,1,1,3,551,449,0.52,0.459,0.449,4,1,10.52,15
p2-rect-rep3,true,auto,sona,euclidean,false,14,0,13,Rectangle,true,14,1000,1,1,3,603,397,0.464,0.408,0.397,5,1,10.25,15
p2-rect-rep3,true,auto,sona,euclidean,false,15,0,14,Rectangle,true,15,1000,1,1,3,573,427,0.502,0.433,0.427,5,1,9.95,15
p2-rect-rep3,true,auto,sona,euclidean,false,16,0,15,Rectangle,true,16,1000,1,1,3,573,427,0.488,0.433,0.427,5,1,10.1,15
p2-rect-rep3,true,auto,sona,euclidean,false,17,0,16,Rectangle,true,17,1000,1,1,3,573,427,0.497,0.439,0.427,5,1,9.92,15
p2-rect-rep3,true,auto,sona,euclidean,false,18,0,17,Rectangle,true,18,1000,1,1,3,559,441,0.502,0.448,0.441,5,1,9.88,15
p2-rect-rep3,true,auto,sona,euclidean,false,19,0,18,Rectangle,true,19,1000,1,1,3,571,429,0.49,0.439,0.429,5,1,9.98,15
p2-rect-rep3,true,auto,sona,euclidean,false,20,0,19,Rectangle,true,20,1000,1,1,3,565,435,0.5,0.443,0.435,5,1,9.85,15
p2-rect-rep3,true,auto,sona,euclidean,false,21,0,20,Rectangle,true,21,1000,1,1,3,580,420,0.473,0.425,0.42,5,1,10.12,15
p2-rect-rep3,true,auto,sona,euclidean,false,22,0,21,Rectangle,true,22,1000,1,1,3,568,432,0.5,0.442,0.432,5,1,10.12,15
p2-rect-rep3,true,auto,sona,euclidean,false,23,0,22,Rectangle,true,23,1000,1,1,3,576,424,0.468,0.428,0.424,5,1,9.7,15
p2-rect-rep3,true,auto,sona,euclidean,false,24,0,23,Rectangle,true,24,1000,1,1,3,585,415,0.472,0.42,0.415,5,1,9.9,15
p2-rect-rep3,true,auto,sona,euclidean,false,25,0,24,Rectangle,true,25,1000,1,1,3,585,415,0.467,0.428,0.415,5,1,9.38,15
p2-rect-rep3,true,auto,sona,euclidean,false,26,0,25,Rectangle,true,26,1000,1,1,3,622,378,0.427,0.384,0.378,5,1,9.45,15
p2-rect-rep3,true,auto,sona,euclidean,false,27,0,26,Rectangle,true,27,1000,1,1,3,588,412,0.46,0.423,0.412,5,1,9.72,15
p2-rect-rep3,true,auto,sona,euclidean,false,28,0,27,Rectangle,true,28,1000,1,1,3,584,416,0.469,0.424,0.416,5,1,9.67,15
p2-rect-rep3,true,auto,sona,euclidean,false,29,0,28,Rectangle,true,29,1000,1,1,3,593,407,0.465,0.413,0.407,5,1,9.63,15
