label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
xfer-r3-rect,true,auto,sona,euclidean,false,0,0,0,Rectangle,true,0,1000,0,1,2,488,512,0.527,0.515,0.512,4,1,14.68,15
xfer-r3-rect,true,auto,sona,euclidean,false,1,0,0,Rectangle,true,1,1000,1,2,3,428,572,0.636,0.592,0.572,4,1,10.5,15
xfer-r3-rect,true,auto,sona,euclidean,false,2,0,1,Rectangle,true,2,1000,1,1,3,434,566,0.619,0.575,0.566,4,1,11.08,15
xfer-r3-rect,true,auto,sona,euclidean,false,3,0,2,Rectangle,true,3,1000,1,2,3,446,554,0.611,0.569,0.554,5,1,9.68,15
xfer-r3-rect,true,auto,sona,euclidean,false,4,0,3,Rectangle,true,4,1000,1,2,3,487,513,0.566,0.535,0.513,5,1,9.52,15
xfer-r3-rect,true,auto,sona,euclidean,false,5,0,4,Rectangle,true,5,1000,1,2,3,472,528,0.585,0.552,0.528,5,1,10.03,15
xfer-r3-rect,true,auto,sona,euclidean,false,6,0,5,Rectangle,true,6,1000,1,1,3,531,469,0.533,0.488,0.469,5,1,9.82,15
xfer-r3-rect,true,auto,sona,euclidean,false,7,0,6,Rectangle,true,7,1000,1,1,3,491,509,0.581,0.529,0.509,5,1,9.25,15
xfer-r3-rect,true,auto,sona,euclidean,false,8,0,7,Rectangle,true,8,1000,1,1,3,557,443,0.522,0.462,0.443,5,1,9.25,15
xfer-r3-rect,true,auto,sona,euclidean,false,9,0,8,Rectangle,true,9,1000,1,1,3,519,481,0.545,0.495,0.481,5,1,9.25,15
xfer-r3-rect,true,auto,sona,euclidean,false,10,0,9,Rectangle,true,10,1000,1,1,3,511,489,0.567,0.513,0.489,5,1,9.1,15
xfer-r3-rect,true,auto,sona,euclidean,false,11,0,10,Rectangle,true,11,1000,1,1,3,542,458,0.533,0.482,0.458,4,1,9.2,15
xfer-r3-rect,true,auto,sona,euclidean,false,12,0,11,Rectangle,true,12,1000,1,1,3,553,447,0.535,0.477,0.447,5,1,9.12,15
xfer-r3-rect,true,auto,sona,euclidean,false,13,0,11,Rectangle,true,13,1000,1,1,3,578,422,0.509,0.449,0.422,5,1,9.77,15
xfer-r3-rect,true,auto,sona,euclidean,false,14,0,12,Rectangle,true,14,1000,1,1,3,540,460,0.519,0.478,0.46,5,1,9.25,15
xfer-r3-rect,true,auto,sona,euclidean,false,15,0,13,Rectangle,true,15,1000,1,1,3,589,411,0.51,0.445,0.411,5,1,9.73,15
xfer-r3-rect,true,auto,sona,euclidean,false,16,0,14,Rectangle,true,16,1000,1,1,3,581,419,0.495,0.443,0.419,5,1,9.95,15
xfer-r3-rect,true,auto,sona,euclidean,false,17,0,15,Rectangle,true,17,1000,1,1,3,584,416,0.49,0.436,0.416,5,1,9.25,15
xfer-r3-rect,true,auto,sona,euclidean,false,18,0,16,Rectangle,true,18,1000,1,1,3,576,424,0.492,0.447,0.424,5,1,9.25,15
xfer-r3-rect,true,auto,sona,euclidean,false,19,0,17,Rectangle,true,19,1000,1,1,3,581,419,0.516,0.453,0.419,5,1,9.45,15
xfer-r3-rect,true,auto,sona,euclidean,false,20,0,18,Rectangle,true,20,1000,1,1,3,559,441,0.521,0.472,0.441,5,1,9.52,15
xfer-r3-rect,true,auto,sona,euclidean,false,21,0,18,Rectangle,true,21,1000,1,1,3,606,394,0.476,0.424,0.394,5,1,9.43,15
xfer-r3-rect,true,auto,sona,euclidean,false,22,0,19,Rectangle,true,22,1000,1,1,3,584,416,0.502,0.444,0.416,4,1,10.53,15
xfer-r3-rect,true,auto,sona,euclidean,false,23,0,20,Rectangle,true,23,1000,1,1,3,584,416,0.504,0.439,0.416,5,1,8.95,15
xfer-r3-rect,true,auto,sona,euclidean,false,24,0,21,Rectangle,true,24,1000,1,1,3,576,424,0.518,0.451,0.424,5,1,9.75,15
xfer-r3-rect,true,auto,sona,euclidean,false,25,0,22,Rectangle,true,25,1000,1,1,3,575,425,0.516,0.454,0.425,5,1,9.25,15
xfer-r3-rect,true,auto,sona,euclidean,false,26,0,23,Rectangle,true,26,1000,1,1,3,590,410,0.502,0.433,0.41,5,1,9.12,15
xfer-r3-rect,true,auto,sona,euclidean,false,27,0,24,Rectangle,true,27,1000,1,1,3,567,433,0.508,0.462,0.433,5,1,9.55,15
xfer-r3-rect,true,auto,sona,euclidean,false,28,0,25,Rectangle,true,28,1000,1,1,3,543,457,0.547,0.486,0.457,5,1,9.12,15
xfer-r3-rect,true,auto,sona,euclidean,false,29,0,26,Rectangle,true,29,1000,1,1,3,597,403,0.506,0.431,0.403,5,1,9.4,15
