label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
xfer-r2-tri,true,auto,sona,euclidean,false,30,0,28,Triangle,false,30,1000,1,1,2,620,380,0.448,0.383,0.38,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,31,0,29,Triangle,false,31,1000,1,1,2,549,451,0.53,0.456,0.451,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,32,0,30,Triangle,false,32,1000,1,1,2,566,434,0.512,0.438,0.434,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,33,0,31,Triangle,false,33,1000,1,1,2,519,481,0.557,0.482,0.481,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,34,0,32,Triangle,false,34,1000,1,1,2,562,438,0.533,0.444,0.438,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,35,0,34,Triangle,false,35,1000,1,2,2,545,455,0.549,0.456,0.455,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,36,0,35,Triangle,false,36,1000,1,2,2,521,479,0.585,0.481,0.479,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,37,0,36,Triangle,false,37,1000,1,2,2,524,476,0.57,0.479,0.476,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,38,0,37,Triangle,false,38,1000,1,2,2,490,510,0.619,0.514,0.51,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,39,0,38,Triangle,false,39,1000,1,2,2,514,486,0.586,0.488,0.486,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,40,0,39,Triangle,false,40,1000,1,2,2,529,471,0.597,0.475,0.471,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,41,0,40,Triangle,false,41,1000,1,2,2,500,500,0.616,0.507,0.5,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,42,0,41,Triangle,false,42,1000,1,2,2,532,468,0.601,0.468,0.468,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,43,0,42,Triangle,false,43,1000,1,2,2,509,491,0.609,0.496,0.491,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,44,0,42,Triangle,false,44,1000,1,2,2,508,492,0.599,0.493,0.492,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,45,0,43,Triangle,false,45,1000,1,2,2,488,512,0.648,0.512,0.512,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,46,0,44,Triangle,false,46,1000,1,2,2,506,494,0.608,0.495,0.494,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,47,0,45,Triangle,false,47,1000,1,2,2,503,497,0.623,0.5,0.497,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,48,0,46,Triangle,false,48,1000,1,2,2,500,500,0.603,0.502,0.5,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,49,0,48,Triangle,false,49,1000,1,2,2,491,509,0.628,0.512,0.509,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,50,0,49,Triangle,false,50,1000,1,2,2,482,518,0.634,0.52,0.518,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,51,0,50,Triangle,false,51,1000,1,2,2,502,498,0.618,0.503,0.498,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,52,0,51,Triangle,false,52,1000,1,2,2,509,491,0.622,0.492,0.491,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,53,0,52,Triangle,false,53,1000,1,2,2,544,456,0.589,0.458,0.456,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,54,0,53,Triangle,false,54,1000,1,2,2,505,495,0.604,0.498,0.495,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,55,0,53,Triangle,false,55,1000,1,2,2,501,499,0.62,0.5,0.499,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,56,0,55,Triangle,false,56,1000,1,2,2,484,516,0.64,0.518,0.516,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,57,0,55,Triangle,false,57,1000,1,2,2,485,515,0.629,0.519,0.515,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,58,0,55,Triangle,false,58,1000,1,2,2,526,474,0.598,0.478,0.474,2,0,,15
xfer-r2-tri,true,auto,sona,euclidean,false,59,0,55,Triangle,false,59,1000,1,2,2,507,493,0.602,0.493,0.493,2,0,,15
