label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
same-r1-warm,true,auto,sona,euclidean,false,30,1,25,Triangle,false,30,1000,1,2,2,537,463,0.767,0.465,0.463,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,31,1,27,Triangle,false,31,1000,1,2,2,521,479,0.758,0.484,0.479,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,32,1,29,Triangle,false,32,1000,1,2,2,573,427,0.727,0.431,0.427,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,33,1,30,Triangle,false,33,1000,1,2,2,531,469,0.754,0.472,0.469,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,34,1,31,Triangle,false,34,1000,1,2,2,543,457,0.747,0.461,0.457,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,35,1,31,Triangle,false,35,1000,1,2,2,541,459,0.748,0.463,0.459,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,36,1,32,Triangle,false,36,1000,1,2,2,569,431,0.743,0.435,0.431,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,37,1,34,Triangle,false,37,1000,1,2,2,532,468,0.759,0.47,0.468,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,38,1,37,Triangle,false,38,1000,1,2,2,514,486,0.765,0.49,0.486,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,39,1,37,Triangle,false,39,1000,1,2,2,544,456,0.742,0.46,0.456,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,40,1,38,Triangle,false,40,1000,1,2,2,527,473,0.765,0.477,0.473,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,41,1,38,Triangle,false,41,1000,1,2,2,548,452,0.739,0.454,0.452,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,42,1,39,Triangle,false,42,1000,1,2,2,525,475,0.763,0.478,0.475,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,43,1,40,Triangle,false,43,1000,1,2,2,524,476,0.765,0.477,0.476,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,44,1,41,Triangle,false,44,1000,1,2,2,521,479,0.779,0.483,0.479,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,45,1,42,Triangle,false,45,1000,1,2,2,529,471,0.743,0.477,0.471,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,46,1,42,Triangle,false,46,1000,1,2,2,535,465,0.754,0.468,0.465,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,47,1,42,Triangle,false,47,1000,1,2,2,522,478,0.76,0.486,0.478,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,48,1,43,Triangle,false,48,1000,1,2,2,545,455,0.75,0.458,0.455,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,49,1,43,Triangle,false,49,1000,1,2,2,535,465,0.753,0.467,0.465,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,50,1,44,Triangle,false,50,1000,1,2,2,511,489,0.779,0.491,0.489,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,51,1,46,Triangle,false,51,1000,1,2,2,540,460,0.742,0.461,0.46,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,52,1,46,Triangle,false,52,1000,1,2,2,540,460,0.749,0.461,0.46,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,53,1,47,Triangle,false,53,1000,1,2,2,520,480,0.758,0.484,0.48,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,54,1,48,Triangle,false,54,1000,1,2,2,539,461,0.757,0.47,0.461,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,55,1,49,Triangle,false,55,1000,1,2,2,550,450,0.743,0.453,0.45,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,56,1,50,Triangle,false,56,1000,1,2,2,542,458,0.757,0.461,0.458,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,57,1,51,Triangle,false,57,1000,1,2,2,519,481,0.767,0.485,0.481,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,58,1,52,Triangle,false,58,1000,1,2,2,550,450,0.749,0.452,0.45,2,0,,15
same-r1-warm,true,auto,sona,euclidean,false,59,1,53,Triangle,false,59,1000,1,2,2,553,447,0.75,0.452,0.447,2,0,,15
