label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
same-r1-cold,true,auto,sona,euclidean,false,0,0,0,Triangle,true,0,1000,1,1,2,528,472,0.54,0.473,0.472,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,1,1,0,Triangle,true,1,1000,1,2,2,561,439,0.734,0.441,0.439,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,2,1,1,Triangle,true,2,1000,1,2,2,560,440,0.745,0.449,0.44,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,3,1,2,Triangle,true,3,1000,1,2,2,552,448,0.74,0.451,0.448,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,4,1,3,Triangle,true,4,1000,1,2,2,545,455,0.743,0.46,0.455,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,5,1,4,Triangle,true,5,1000,1,2,2,563,437,0.739,0.44,0.437,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,6,1,5,Triangle,true,6,1000,1,2,2,534,466,0.747,0.469,0.466,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,7,1,6,Triangle,true,7,1000,1,2,2,514,486,0.764,0.487,0.486,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,8,1,7,Triangle,true,8,1000,1,2,2,534,466,0.744,0.468,0.466,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,9,1,8,Triangle,true,9,1000,1,2,2,516,484,0.756,0.486,0.484,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,10,1,9,Triangle,true,10,1000,1,2,2,525,475,0.76,0.482,0.475,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,11,1,10,Triangle,true,11,1000,1,2,2,545,455,0.751,0.46,0.455,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,12,1,11,Triangle,true,12,1000,1,2,2,518,482,0.763,0.486,0.482,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,13,1,12,Triangle,true,13,1000,1,2,2,522,478,0.746,0.481,0.478,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,14,1,13,Triangle,true,14,1000,1,2,2,553,447,0.741,0.449,0.447,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,15,1,14,Triangle,true,15,1000,1,2,2,531,469,0.754,0.47,0.469,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,16,1,14,Triangle,true,16,1000,1,2,2,543,457,0.739,0.461,0.457,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,17,1,15,Triangle,true,17,1000,1,2,2,532,468,0.751,0.47,0.468,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,18,1,17,Triangle,true,18,1000,1,2,2,532,468,0.759,0.471,0.468,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,19,1,18,Triangle,true,19,1000,1,2,2,561,439,0.727,0.44,0.439,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,20,1,19,Triangle,true,20,1000,1,2,2,536,464,0.754,0.466,0.464,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,21,1,19,Triangle,true,21,1000,1,2,2,513,487,0.754,0.49,0.487,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,22,1,20,Triangle,true,22,1000,1,2,2,529,471,0.778,0.476,0.471,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,23,1,21,Triangle,true,23,1000,1,2,2,515,485,0.773,0.487,0.485,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,24,1,22,Triangle,true,24,1000,1,2,2,547,453,0.747,0.459,0.453,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,25,1,22,Triangle,true,25,1000,1,2,2,520,480,0.762,0.483,0.48,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,26,1,22,Triangle,true,26,1000,1,2,2,501,499,0.77,0.501,0.499,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,27,1,24,Triangle,true,27,1000,1,2,2,514,486,0.767,0.489,0.486,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,28,1,24,Triangle,true,28,1000,1,2,2,540,460,0.753,0.46,0.46,2,0,,15
same-r1-cold,true,auto,sona,euclidean,false,29,1,25,Triangle,true,29,1000,1,2,2,542,458,0.75,0.461,0.458,2,0,,15
