label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
same-r3-cold,true,auto,sona,euclidean,false,0,0,0,Triangle,true,0,1000,1,1,2,547,453,0.539,0.456,0.453,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,1,0,0,Triangle,true,1,1000,1,2,2,836,164,0.431,0.165,0.164,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,2,0,1,Triangle,true,2,1000,1,2,2,837,163,0.433,0.166,0.163,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,3,0,2,Triangle,true,3,1000,1,2,2,819,181,0.441,0.183,0.181,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,4,0,3,Triangle,true,4,1000,1,2,2,838,162,0.422,0.163,0.162,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,5,0,4,Triangle,true,5,1000,1,2,2,834,166,0.436,0.17,0.166,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,6,0,5,Triangle,true,6,1000,1,2,2,824,176,0.438,0.177,0.176,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,7,0,6,Triangle,true,7,1000,1,2,2,826,174,0.449,0.177,0.174,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,8,0,7,Triangle,true,8,1000,1,2,2,821,179,0.447,0.182,0.179,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,9,0,8,Triangle,true,9,1000,1,2,2,825,175,0.443,0.179,0.175,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,10,0,9,Triangle,true,10,1000,1,2,2,817,183,0.462,0.184,0.183,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,11,0,10,Triangle,true,11,1000,1,2,2,833,167,0.428,0.172,0.167,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,12,0,11,Triangle,true,12,1000,1,2,2,816,184,0.444,0.187,0.184,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,13,0,12,Triangle,true,13,1000,1,2,2,819,181,0.46,0.183,0.181,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,14,0,13,Triangle,true,14,1000,1,2,2,837,163,0.441,0.165,0.163,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,15,0,14,Triangle,true,15,1000,1,2,2,832,168,0.437,0.174,0.168,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,16,0,14,Triangle,true,16,1000,1,2,2,803,197,0.433,0.2,0.197,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,17,0,15,Triangle,true,17,1000,1,2,2,831,169,0.42,0.172,0.169,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,18,0,17,Triangle,true,18,1000,1,2,2,815,185,0.45,0.186,0.185,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,19,0,18,Triangle,true,19,1000,1,2,2,812,188,0.471,0.192,0.188,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,20,0,19,Triangle,true,20,1000,1,2,2,822,178,0.468,0.181,0.178,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,21,0,19,Triangle,true,21,1000,1,2,2,825,175,0.427,0.178,0.175,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,22,0,20,Triangle,true,22,1000,1,2,2,850,150,0.438,0.153,0.15,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,23,0,21,Triangle,true,23,1000,1,2,2,831,169,0.447,0.173,0.169,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,24,0,22,Triangle,true,24,1000,1,2,2,814,186,0.453,0.189,0.186,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,25,0,22,Triangle,true,25,1000,1,2,2,816,184,0.434,0.187,0.184,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,26,0,22,Triangle,true,26,1000,1,2,2,831,169,0.447,0.17,0.169,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,27,0,24,Triangle,true,27,1000,1,2,2,822,178,0.456,0.182,0.178,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,28,0,24,Triangle,true,28,1000,1,2,2,827,173,0.456,0.174,0.173,2,0,,15
same-r3-cold,true,auto,sona,euclidean,false,29,0,25,Triangle,true,29,1000,1,2,2,828,172,0.428,0.174,0.172,2,0,,15
