label,vectorMemory,reranker,adapter,index,dynamics,archiveBrains,archiveTracks,archiveObservations,trackLabel,cold,gen,popN,medCheckpoints,p90Checkpoints,maxCheckpoints,wallBumps,stillAlive,survival5s,survival10s,survivalEnd,bestFitness,bestLaps,bestLapMin,genSeconds
phase1-cold-tri,true,auto,sona,euclidean,false,0,0,0,Triangle,true,0,1000,1,1,2,533,467,0.533,0.474,0.467,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,1,0,0,Triangle,true,1,1000,1,2,2,534,466,0.6,0.47,0.466,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,2,0,1,Triangle,true,2,1000,1,2,2,545,455,0.585,0.457,0.455,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,3,0,2,Triangle,true,3,1000,1,2,2,530,470,0.592,0.472,0.47,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,4,0,3,Triangle,true,4,1000,1,2,2,547,453,0.585,0.455,0.453,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,5,0,4,Triangle,true,5,1000,1,2,2,567,433,0.574,0.436,0.433,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,6,0,5,Triangle,true,6,1000,1,2,2,535,465,0.595,0.467,0.465,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,7,0,6,Triangle,true,7,1000,1,2,2,518,482,0.606,0.482,0.482,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,8,0,7,Triangle,true,8,1000,1,2,2,540,460,0.599,0.461,0.46,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,9,0,8,Triangle,true,9,1000,1,2,2,543,457,0.585,0.462,0.457,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,10,0,9,Triangle,true,10,1000,1,2,2,530,470,0.596,0.47,0.47,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,11,0,10,Triangle,true,11,1000,1,2,2,542,458,0.592,0.46,0.458,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,12,0,11,Triangle,true,12,1000,1,2,2,536,464,0.6,0.468,0.464,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,13,0,11,Triangle,true,13,1000,1,2,2,540,460,0.599,0.464,0.46,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,14,0,12,Triangle,true,14,1000,1,2,2,532,468,0.591,0.471,0.468,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,15,0,13,Triangle,true,15,1000,1,2,2,523,477,0.598,0.478,0.477,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,16,0,14,Triangle,true,16,1000,1,2,2,533,467,0.581,0.467,0.467,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,17,0,16,Triangle,true,17,1000,1,2,2,558,442,0.584,0.445,0.442,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,18,0,17,Triangle,true,18,1000,1,2,2,521,479,0.596,0.483,0.479,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,19,0,18,Triangle,true,19,1000,1,2,2,516,484,0.6,0.485,0.484,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,20,0,18,Triangle,true,20,1000,1,2,2,535,465,0.587,0.468,0.465,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,21,0,19,Triangle,true,21,1000,1,2,2,537,463,0.572,0.464,0.463,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,22,0,20,Triangle,true,22,1000,1,2,2,494,506,0.632,0.51,0.506,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,23,0,20,Triangle,true,23,1000,1,2,2,520,480,0.605,0.482,0.48,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,24,0,21,Triangle,true,24,1000,1,2,2,543,457,0.583,0.46,0.457,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,25,0,23,Triangle,true,25,1000,1,2,2,526,474,0.583,0.476,0.474,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,26,0,24,Triangle,true,26,1000,1,2,2,534,466,0.587,0.469,0.466,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,27,0,24,Triangle,true,27,1000,1,2,2,540,460,0.576,0.464,0.46,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,28,0,26,Triangle,true,28,1000,1,2,2,544,456,0.574,0.458,0.456,2,0,,15
phase1-cold-tri,true,auto,sona,euclidean,false,29,0,27,Triangle,true,29,1000,1,2,2,538,462,0.596,0.467,0.462,2,0,,15
